car_id,data_compra,nome_cliente,genero,renda_anual,concessionaria,empresa,modelo,motor,transmissao,cor,preco,numero_concessionaria,estilo_carro,telefone,regiao_concessionaria,faixa_renda,faixa_preco
C_CND_000128,2022-01-09,Veronika,F,705000.0,Pars Auto Sales,Volvo,C70,Overhead Camshaft,Manual,PALE WHITE,24000.0,38701-8047,Hatchback,6323753,PASCO,Média,Médio
C_CND_000129,2022-01-09,Victoria,M,670000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Metro,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,99301-3882,Passenger,8368721,JANESVILLE,Média,Baixo
C_CND_000130,2022-01-09,Violet,M,13500.0,Progressive Shippers Cooperative Association No,Jaguar,S-Type,Overhead Camshaft,Manual,PALE WHITE,20000.0,53546-9427,Passenger,6328688,SCOTTSDALE,Baixa,Baixo
C_CND_000131,2022-01-10,Izabella,F,1985000.0,Tri-State Mack Inc,Acura,TL,Double Overhead Camshaft,Auto,BLACK,28501.0,85257-3102,Hatchback,6553517,SCOTTSDALE,Premium,Médio
C_CND_000132,2022-01-10,Jason,M,1275000.0,New Castle Ford Lincoln Mercury,BMW,323i,Double Overhead Camshaft,Auto,PALE WHITE,15500.0,60504-7114,Hatchback,8070819,AURORA,Premium,Baixo
C_CND_000133,2022-01-10,Aniyah,M,13500.0,U-Haul CO,Plymouth,Voyager,Overhead Camshaft,Manual,PALE WHITE,20000.0,78758-7841,Passenger,7541816,AUSTIN,Baixa,Baixo
C_CND_000134,2022-01-10,Elise,M,1650000.0,Hatfield Volkswagen,Nissan,Maxima,Overhead Camshaft,Manual,PALE WHITE,29000.0,99301-3882,Sedan,8368460,PASCO,Premium,Médio
C_CND_000135,2022-01-10,Vivian,M,520500.0,Rabun Used Car Sales,Chrysler,Cirrus,Double Overhead Camshaft,Auto,PALE WHITE,12500.0,85257-3102,Passenger,7578367,AUSTIN,Média,Baixo
C_CND_000136,2022-01-12,Jacqueline,F,500000.0,U-Haul CO,Mercury,Grand Marquis,Overhead Camshaft,Manual,PALE WHITE,16001.0,78758-7841,SUV,6435654,AUSTIN,Média,Baixo
C_CND_000137,2022-01-12,Jada,M,1172500.0,Buddy Storbeck's Diesel Service Inc,Lexus,ES300,Double Overhead Camshaft,Auto,PALE WHITE,27250.0,06457-3834,SUV,7906708,MIDDLETOWN,Alta,Médio
C_CND_000138,2022-01-12,Jade,M,441000.0,C & M Motors Inc,Dodge,Intrepid,Overhead Camshaft,Manual,BLACK,11000.0,60504-7114,Sedan,6536878,AURORA,Média,Baixo
C_CND_000139,2022-01-12,Jaelynn,M,1310000.0,Capitol KIA,Nissan,Maxima,Overhead Camshaft,Manual,PALE WHITE,22001.0,38701-8047,Sedan,6374244,GREENVILLE,Premium,Médio
C_CND_000140,2022-01-12,Jamie,M,13500.0,Chrysler of Tri-Cities,Dodge,Avenger,Double Overhead Camshaft,Auto,PALE WHITE,22000.0,99301-3882,Passenger,6500188,PASCO,Baixa,Médio
C_CND_000141,2022-01-12,Janelle,M,1200000.0,Chrysler Plymouth,Chevrolet,Corvette,Overhead Camshaft,Manual,PALE WHITE,22000.0,53546-9427,SUV,8574162,JANESVILLE,Premium,Médio
C_CND_000142,2022-01-12,Jasper,M,1680000.0,Pars Auto Sales,Acura,RL,Overhead Camshaft,Manual,BLACK,18000.0,38701-8047,SUV,6655590,GREENVILLE,Premium,Baixo
C_CND_000143,2022-01-12,Jayden,M,1340000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Odyssey,Overhead Camshaft,Manual,PALE WHITE,27000.0,99301-3882,Passenger,6691774,PASCO,Premium,Médio
C_CND_000144,2022-01-12,Jesse,F,901000.0,Progressive Shippers Cooperative Association No,Oldsmobile,Intrigue,Overhead Camshaft,Manual,PALE WHITE,25000.0,53546-9427,SUV,7264601,JANESVILLE,Alta,Médio
C_CND_000145,2022-01-12,Joel,F,849500.0,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,PALE WHITE,26500.0,85257-3102,SUV,7583887,SCOTTSDALE,Alta,Médio
C_CND_000146,2022-01-12,John,M,13500.0,Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,BLACK,69000.0,78758-7841,SUV,8687698,AUSTIN,Baixa,Premium
C_CND_000147,2022-01-12,Jonah,F,1071500.0,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,14150.0,06457-3834,Sedan,7808972,MIDDLETOWN,Alta,Baixo
C_CND_000148,2022-01-12,Annabelle,M,1740000.0,Progressive Shippers Cooperative Association No,Saab,5-Sep,Overhead Camshaft,Manual,PALE WHITE,28000.0,53546-9427,Hatchback,6099473,JANESVILLE,Premium,Médio
C_CND_000149,2022-01-12,Aria,M,13500.0,Rabun Used Car Sales,Honda,Civic,Overhead Camshaft,Manual,BLACK,43000.0,85257-3102,Hatchback,8406767,SCOTTSDALE,Baixa,Alto
C_CND_000150,2022-01-12,Ariana,M,1700000.0,Race Car Help,BMW,528i,Overhead Camshaft,Manual,PALE WHITE,25000.0,78758-7841,SUV,7946702,AUSTIN,Premium,Médio
C_CND_000151,2022-01-12,Arianna,M,1100000.0,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,PALE WHITE,12000.0,06457-3834,Sedan,6420448,MIDDLETOWN,Alta,Baixo
C_CND_000152,2022-01-12,Ariel,M,13500.0,Saab-Belle Dodge,Lexus,LS400,Double Overhead Camshaft,Auto,BLACK,39000.0,60504-7114,Sedan,7232005,AURORA,Baixa,Médio
C_CND_000153,2022-01-12,Arielle,M,2155000.0,Scrivener Performance Engineering,Cadillac,Eldorado,Double Overhead Camshaft,Auto,BLACK,60500.0,38701-8047,Passenger,7622532,GREENVILLE,Premium,Premium
C_CND_000154,2022-01-12,Louane,M,13500.0,Iceberg Rentals,Volkswagen,Jetta,Double Overhead Camshaft,Auto,PALE WHITE,16000.0,53546-9427,Passenger,7398647,JANESVILLE,Baixa,Baixo
C_CND_000155,2022-01-12,Nina,M,13500.0,McKinney Dodge Chrysler Jeep,Pontiac,Bonneville,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,85257-3102,Hatchback,7387235,SCOTTSDALE,Baixa,Baixo
C_CND_000156,2022-01-12,Laurine,M,661000.0,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,BLACK,44000.0,78758-7841,Hatchback,8931658,AUSTIN,Média,Alto
C_CND_000157,2022-01-12,Noah,F,13500.0,Nebo Chevrolet,Oldsmobile,Aurora,Overhead Camshaft,Manual,PALE WHITE,71000.0,06457-3834,Passenger,7887874,MIDDLETOWN,Baixa,Premium
C_CND_000158,2022-01-12,Arthur,M,13500.0,New Castle Ford Lincoln Mercury,Ford,Mustang,Overhead Camshaft,Manual,PALE WHITE,25000.0,60504-7114,Hatchback,8238020,AURORA,Baixa,Médio
C_CND_000159,2022-01-12,Romain,M,2750000.0,Pars Auto Sales,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,BLACK,18000.0,38701-8047,Hatchback,6735346,GREENVILLE,Premium,Baixo
C_CND_000160,2022-01-12,Vivienne,M,13500.0,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,PALE WHITE,22000.0,78758-7841,SUV,6859342,MIDDLETOWN,Baixa,Médio
C_CND_000161,2022-01-12,Gurdeniz,M,13500.0,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,PALE WHITE,41000.0,06457-3834,Hardtop,7891679,MIDDLETOWN,Baixa,Alto
C_CND_000162,2022-01-12,Anais,F,13500.0,Gartner Buick Hyundai Saab,Ford,Focus,Overhead Camshaft,Manual,BLACK,49000.0,38701-8047,Hardtop,8493769,GREENVILLE,Baixa,Alto
C_CND_000163,2022-01-12,Yael,M,950000.0,Scrivener Performance Engineering,Volkswagen,Jetta,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,38701-8047,Passenger,8239781,PASCO,Alta,Baixo
C_CND_000164,2022-01-12,Yasmine,F,715000.0,Star Enterprises Inc,BMW,528i,Overhead Camshaft,Manual,BLACK,21000.0,99301-3882,SUV,6539980,JANESVILLE,Média,Médio
C_CND_000165,2022-01-12,Matheo,F,13500.0,Rabun Used Car Sales,Subaru,Forester,Double Overhead Camshaft,Auto,BLACK,22000.0,85257-3102,Hardtop,6815074,SCOTTSDALE,Baixa,Médio
C_CND_000166,2022-01-13,Jaslene,F,847000.0,Classic Chevy,Plymouth,Breeze,Overhead Camshaft,Manual,PALE WHITE,16000.0,85257-3102,SUV,8431840,SCOTTSDALE,Alta,Baixo
C_CND_000167,2022-01-13,Jasmin,F,13500.0,Clay Johnson Auto Sales,Volkswagen,Beetle,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,78758-7841,SUV,8808261,AUSTIN,Baixa,Alto
C_CND_000168,2022-01-13,Jasmine,M,1176500.0,Diehl Motor CO Inc,Dodge,Intrepid,Overhead Camshaft,Manual,BLACK,11650.0,06457-3834,Sedan,8193979,MIDDLETOWN,Premium,Baixo
C_CND_000169,2022-01-13,Jayda,M,955000.0,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,PALE WHITE,26000.0,60504-7114,Sedan,6422078,AURORA,Alta,Médio
C_CND_000170,2022-01-13,Jonathan,M,800000.0,Saab-Belle Dodge,Saturn,SW,Overhead Camshaft,Manual,BLACK,36000.0,60504-7114,Passenger,7960177,AURORA,Alta,Médio
C_CND_000171,2022-01-13,Jordan,M,13500.0,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,PALE WHITE,82000.0,38701-8047,Passenger,6642461,GREENVILLE,Baixa,Premium
C_CND_000172,2022-01-13,Joseph,F,13500.0,Star Enterprises Inc,Chevrolet,Camaro,Double Overhead Camshaft,Auto,PALE WHITE,24000.0,99301-3882,Sedan,7781272,PASCO,Baixa,Médio
C_CND_000173,2022-01-13,Allison,M,626800.0,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,PALE WHITE,11800.0,06457-3834,Hardtop,6438030,AUSTIN,Média,Baixo
C_CND_000174,2022-01-13,Ashley,M,2115000.0,Star Enterprises Inc,Toyota,RAV4,Double Overhead Camshaft,Auto,PALE WHITE,27500.0,99301-3882,Hatchback,7063414,PASCO,Premium,Médio
C_CND_000175,2022-01-13,Aubree,M,2810000.0,Suburban Ford,Mercury,Villager,Double Overhead Camshaft,Auto,PALE WHITE,36000.0,53546-9427,Passenger,7033838,JANESVILLE,Premium,Médio
C_CND_000176,2022-01-13,Aubrey,M,13500.0,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,PALE WHITE,20000.0,85257-3102,Passenger,8626515,SCOTTSDALE,Baixa,Baixo
C_CND_000177,2022-01-13,Autumn,M,13500.0,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,PALE WHITE,17000.0,78758-7841,Passenger,8692179,AUSTIN,Baixa,Baixo
C_CND_000178,2022-01-13,Victor,M,1589000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,Double Overhead Camshaft,Auto,PALE WHITE,16900.0,99301-3882,Passenger,8280131,PASCO,Premium,Baixo
C_CND_000179,2022-01-13,Ludivine,M,1385000.0,Progressive Shippers Cooperative Association No,Buick,Regal,Double Overhead Camshaft,Auto,PALE WHITE,46500.0,53546-9427,Passenger,6775570,JANESVILLE,Premium,Alto
C_CND_000180,2022-01-13,Anais,M,2000000.0,Rabun Used Car Sales,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,BLACK,14000.0,85257-3102,Hatchback,8957521,SCOTTSDALE,Premium,Baixo
C_CND_000181,2022-01-13,Luckas,M,951000.0,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,BLACK,16000.0,78758-7841,Passenger,6492064,AUSTIN,Alta,Baixo
C_CND_000182,2022-01-13,Victor,M,1390000.0,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,BLACK,22000.0,78758-7841,Hardtop,6729766,AUSTIN,Premium,Médio
C_CND_000183,2022-01-13,Yitty,M,2320000.0,U-Haul CO,Nissan,Altima,Double Overhead Camshaft,Auto,PALE WHITE,20000.0,78758-7841,Hatchback,8827586,MIDDLETOWN,Premium,Baixo
C_CND_000184,2022-01-13,Yocheved,F,2752000.0,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,PALE WHITE,14200.0,53546-9427,SUV,8378577,AURORA,Premium,Baixo
C_CND_000185,2022-01-13,Zissy,M,655000.0,Rabun Used Car Sales,Saturn,LS,Double Overhead Camshaft,Auto,PALE WHITE,51000.0,85257-3102,Sedan,6300537,GREENVILLE,Média,Alto
C_CND_000186,2022-01-17,Jayla,M,890000.0,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,PALE WHITE,19000.0,38701-8047,Hatchback,7658357,GREENVILLE,Alta,Baixo
C_CND_000187,2022-01-17,Jaylah,M,1330000.0,Hatfield Volkswagen,Lexus,GS400,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,99301-3882,Hatchback,7154079,PASCO,Premium,Médio
C_CND_000188,2022-01-17,Jayleen,M,13500.0,Iceberg Rentals,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,PALE WHITE,32000.0,53546-9427,Passenger,7160297,JANESVILLE,Baixa,Médio
C_CND_000189,2022-01-17,Jaylene,M,900000.0,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,85257-3102,Hatchback,8063218,SCOTTSDALE,Alta,Médio
C_CND_000190,2022-01-17,Judah,M,570000.0,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,14000.0,85257-3102,Sedan,8641482,SCOTTSDALE,Média,Baixo
C_CND_000191,2022-01-17,Jude,M,715000.0,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,BLACK,25000.0,78758-7841,SUV,6554530,AUSTIN,Média,Médio
C_CND_000192,2022-01-17,Julian,F,630000.0,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,PALE WHITE,46000.0,53546-9427,Sedan,6440545,JANESVILLE,Média,Alto
C_CND_000193,2022-01-17,Justin,F,700500.0,Rabun Used Car Sales,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,BLACK,39500.0,85257-3102,SUV,7293423,SCOTTSDALE,Média,Médio
C_CND_000194,2022-01-17,Ava,M,2130000.0,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,BLACK,39000.0,06457-3834,Sedan,6687979,MIDDLETOWN,Premium,Médio
C_CND_000195,2022-01-17,Avery,M,13500.0,C & M Motors Inc,BMW,528i,Double Overhead Camshaft,Auto,BLACK,31000.0,60504-7114,SUV,8525846,AURORA,Baixa,Médio
C_CND_000196,2022-01-17,Bella,M,2950000.0,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,PALE WHITE,41000.0,38701-8047,Hatchback,6436923,GREENVILLE,Premium,Alto
C_CND_000197,2022-01-17,Blessing,M,2150000.0,Chrysler of Tri-Cities,Chrysler,300M,Double Overhead Camshaft,Auto,PALE WHITE,22000.0,99301-3882,SUV,7273916,PASCO,Premium,Médio
C_CND_000198,2022-01-17,Angele,F,1700000.0,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,BLACK,22000.0,06457-3834,Hatchback,8283096,MIDDLETOWN,Premium,Médio
C_CND_000199,2022-01-17,Mathis,M,13500.0,Saab-Belle Dodge,Dodge,Viper,Double Overhead Camshaft,Auto,PALE WHITE,41000.0,60504-7114,SUV,6784925,AURORA,Baixa,Alto
C_CND_000200,2022-01-17,Evann,M,1540000.0,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,PALE WHITE,21000.0,38701-8047,Passenger,7826082,GREENVILLE,Premium,Médio
C_CND_000201,2022-01-17,Gael,M,1300000.0,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,BLACK,26000.0,99301-3882,Passenger,6471180,PASCO,Premium,Médio
C_CND_000202,2022-01-17,Zoe,M,960000.0,Race Car Help,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,78758-7841,Sedan,8928940,PASCO,Alta,Médio
C_CND_000203,2022-01-17,Zoey,M,13500.0,Ryder Truck Rental and Leasing,Pontiac,Grand Am,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,06457-3834,SUV,7428074,JANESVILLE,Baixa,Baixo
C_CND_000204,2022-01-17,Aarav,M,1810000.0,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,PALE WHITE,13000.0,60504-7114,Hatchback,8948624,SCOTTSDALE,Premium,Baixo
C_CND_000205,2022-01-17,Mathis,M,1130000.0,Ryder Truck Rental and Leasing,Saturn,SC,Double Overhead Camshaft,Auto,BLACK,33000.0,06457-3834,Hardtop,7941618,MIDDLETOWN,Alta,Médio
C_CND_000206,2022-01-19,Jaylin,M,1090000.0,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,PALE WHITE,61000.0,78758-7841,Sedan,7356041,AUSTIN,Alta,Premium
C_CND_000207,2022-01-19,Jaylyn,M,500000.0,Nebo Chevrolet,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,BLACK,21000.0,06457-3834,SUV,8854864,MIDDLETOWN,Média,Médio
C_CND_000208,2022-01-19,Kacper,F,1700000.0,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,PALE WHITE,16000.0,78758-7841,Sedan,6668924,AUSTIN,Premium,Baixo
C_CND_000209,2022-01-19,Kai,M,860000.0,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,PALE WHITE,15000.0,06457-3834,Hatchback,7296907,MIDDLETOWN,Alta,Baixo
C_CND_000210,2022-01-19,Brianna,M,13500.0,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,PALE WHITE,27000.0,53546-9427,Hatchback,7555872,JANESVILLE,Baixa,Médio
C_CND_000211,2022-01-19,Brielle,M,2035000.0,Classic Chevy,Volkswagen,Passat,Double Overhead Camshaft,Auto,PALE WHITE,13500.0,85257-3102,Hatchback,6327935,SCOTTSDALE,Premium,Baixo
C_CND_000212,2022-01-19,Hugo,M,1372500.0,Suburban Ford,Nissan,Xterra,Double Overhead Camshaft,Auto,BLACK,9250.0,53546-9427,Passenger,6171876,JANESVILLE,Premium,Baixo
C_CND_000213,2022-01-19,Kassandra,M,1800000.0,Tri-State Mack Inc,Ford,Mustang,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,85257-3102,Hatchback,8997806,SCOTTSDALE,Premium,Médio
C_CND_000214,2022-01-19,Abdul,M,1250000.0,Star Enterprises Inc,Volkswagen,Passat,Double Overhead Camshaft,Auto,PALE WHITE,32000.0,99301-3882,Hatchback,7104776,MIDDLETOWN,Premium,Médio
C_CND_000215,2022-01-19,Abdullah,M,1175000.0,Suburban Ford,Volvo,S40,Double Overhead Camshaft,Auto,PALE WHITE,29500.0,53546-9427,Sedan,8210697,AURORA,Alta,Médio
C_CND_000216,2022-01-21,Jazlyn,M,1100000.0,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,PALE WHITE,14000.0,60504-7114,Passenger,8717945,AURORA,Alta,Baixo
C_CND_000217,2022-01-21,Jazmin,M,1315000.0,Pars Auto Sales,Nissan,Frontier,Double Overhead Camshaft,Auto,PALE WHITE,18501.0,38701-8047,Hatchback,6719698,GREENVILLE,Premium,Baixo
C_CND_000218,2022-01-21,Jazmine,F,480000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,PALE WHITE,17001.0,99301-3882,SUV,8884589,PASCO,Média,Baixo
C_CND_000219,2022-01-21,Jennifer,F,423500.0,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,PALE WHITE,12500.0,53546-9427,SUV,7091817,JANESVILLE,Média,Baixo
C_CND_000220,2022-01-21,Jessica,F,13500.0,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,BLACK,21000.0,85257-3102,SUV,6053967,SCOTTSDALE,Baixa,Médio
C_CND_000221,2022-01-21,Kenneth,M,13500.0,Saab-Belle Dodge,BMW,528i,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,60504-7114,SUV,7755205,AURORA,Baixa,Premium
C_CND_000222,2022-01-21,Kevin,M,653000.0,Scrivener Performance Engineering,Ford,Crown Victoria,Double Overhead Camshaft,Auto,BLACK,11000.0,38701-8047,Passenger,6075959,GREENVILLE,Média,Baixo
C_CND_000223,2022-01-21,Kieran,M,13500.0,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,PALE WHITE,20000.0,99301-3882,Hatchback,6579013,PASCO,Baixa,Baixo
C_CND_000224,2022-01-21,Kyle,M,2862000.0,Suburban Ford,Honda,Accord,Double Overhead Camshaft,Auto,PALE WHITE,21200.0,53546-9427,Sedan,6175694,JANESVILLE,Premium,Médio
C_CND_000225,2022-01-21,Landon,M,2180000.0,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,BLACK,29000.0,85257-3102,Hatchback,7778542,SCOTTSDALE,Premium,Médio
C_CND_000226,2022-01-21,Brooke,M,13500.0,Clay Johnson Auto Sales,Cadillac,Eldorado,Double Overhead Camshaft,Auto,PALE WHITE,17000.0,78758-7841,Passenger,8652954,AUSTIN,Baixa,Baixo
C_CND_000227,2022-01-21,Brooklyn,M,1500000.0,Diehl Motor CO Inc,Lexus,ES300,Double Overhead Camshaft,Auto,PALE WHITE,27000.0,06457-3834,Hatchback,8165932,MIDDLETOWN,Premium,Médio
C_CND_000228,2022-01-21,Cali,M,1190000.0,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,BLACK,36000.0,60504-7114,Sedan,8439749,AURORA,Premium,Médio
C_CND_000229,2022-01-21,Chanel,F,920000.0,Gartner Buick Hyundai Saab,Lincoln,Navigator,Double Overhead Camshaft,Auto,BLACK,19000.0,38701-8047,Sedan,6548543,GREENVILLE,Alta,Baixo
C_CND_000230,2022-01-21,Charlotte,M,320000.0,Hatfield Volkswagen,Nissan,Frontier,Double Overhead Camshaft,Auto,PALE WHITE,18000.0,99301-3882,Hatchback,7638367,PASCO,Baixa,Baixo
C_CND_000231,2022-01-21,Oliver,M,690000.0,Chrysler Plymouth,Chevrolet,Prizm,Double Overhead Camshaft,Auto,PALE WHITE,15000.0,53546-9427,Hardtop,6042502,JANESVILLE,Média,Baixo
C_CND_000232,2022-01-21,Owen,M,13500.0,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,PALE WHITE,24000.0,06457-3834,Hardtop,7856638,MIDDLETOWN,Baixa,Médio
C_CND_000233,2022-01-21,Tomy,M,905000.0,Rabun Used Car Sales,Nissan,Sentra,Double Overhead Camshaft,Auto,BLACK,16000.0,85257-3102,Passenger,7774440,SCOTTSDALE,Alta,Baixo
C_CND_000234,2022-01-21,Timothe,M,13500.0,Race Car Help,Ford,Crown Victoria,Double Overhead Camshaft,Auto,PALE WHITE,29000.0,78758-7841,Passenger,6944597,AUSTIN,Baixa,Médio
C_CND_000235,2022-01-21,Leo,F,1180000.0,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,06457-3834,Hatchback,8669480,MIDDLETOWN,Premium,Baixo
C_CND_000236,2022-01-21,Adam,M,800000.0,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,BLACK,22000.0,85257-3102,SUV,6063129,GREENVILLE,Alta,Médio
C_CND_000237,2022-01-21,Aditya,M,1225000.0,U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,PALE WHITE,23500.0,78758-7841,SUV,6972050,PASCO,Premium,Médio
C_CND_000238,2022-01-21,Adrian,F,1200000.0,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,Double Overhead Camshaft,Auto,PALE WHITE,36000.0,06457-3834,Passenger,8725531,JANESVILLE,Premium,Médio
C_CND_000239,2022-01-21,Ahmed,M,13500.0,C & M Motors Inc,Pontiac,Bonneville,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,60504-7114,Hatchback,7853364,SCOTTSDALE,Baixa,Baixo
C_CND_000240,2022-01-21,Mathis,M,1350000.0,Star Enterprises Inc,Toyota,Tacoma,Double Overhead Camshaft,Auto,PALE WHITE,53000.0,99301-3882,Hardtop,6090926,PASCO,Premium,Alto
C_CND_000241,2022-01-23,Jimena,M,426000.0,Race Car Help,Cadillac,Escalade,Double Overhead Camshaft,Auto,BLACK,28000.0,78758-7841,Sedan,6059431,AUSTIN,Média,Médio
C_CND_000242,2022-01-23,Jocelyn,M,1447500.0,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,BLACK,60750.0,06457-3834,Sedan,7474014,MIDDLETOWN,Premium,Premium
C_CND_000243,2022-01-23,Alana,M,770000.0,Suburban Ford,Chevrolet,Prizm,Double Overhead Camshaft,Auto,PALE WHITE,42000.0,53546-9427,Hardtop,6410028,JANESVILLE,Alta,Alto
C_CND_000244,2022-01-23,Leo,M,1610000.0,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,PALE WHITE,31000.0,06457-3834,Passenger,6249100,MIDDLETOWN,Premium,Médio
C_CND_000245,2022-01-23,Chelsea,F,1540000.0,Iceberg Rentals,Ford,Contour,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,53546-9427,Sedan,7798861,JANESVILLE,Premium,Premium
C_CND_000246,2022-01-23,Chloe,M,1285000.0,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,BLACK,39500.0,85257-3102,SUV,6712658,SCOTTSDALE,Premium,Médio
C_CND_000247,2022-01-23,Pablo,M,1400000.0,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,PALE WHITE,24001.0,60504-7114,Hardtop,7391292,AURORA,Premium,Médio
C_CND_000248,2022-01-23,Matthieu,M,1200000.0,Scrivener Performance Engineering,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,PALE WHITE,15000.0,38701-8047,Hatchback,7186099,GREENVILLE,Premium,Baixo
C_CND_000249,2022-01-23,Aiden,M,1720000.0,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,BLACK,19000.0,99301-3882,SUV,7445427,MIDDLETOWN,Premium,Baixo
C_CND_000250,2022-01-23,Mary,F,600000.0,U-Haul CO,Volkswagen,Golf,Double Overhead Camshaft,Auto,PALE WHITE,35000.0,78758-7841,Hardtop,6723919,AUSTIN,Média,Médio
C_CND_000251,2022-01-24,Johanna,M,457000.0,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,PALE WHITE,21000.0,60504-7114,SUV,7019166,AURORA,Média,Médio
C_CND_000252,2022-01-24,Leon,M,2450000.0,C & M Motors Inc,Nissan,Altima,Double Overhead Camshaft,Auto,PALE WHITE,20000.0,60504-7114,Hatchback,8939266,AURORA,Premium,Baixo
C_CND_000253,2022-01-24,Christina,M,1975000.0,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,BLACK,18500.0,78758-7841,Hatchback,6711152,AUSTIN,Premium,Baixo
C_CND_000254,2022-01-24,Gwendoline,F,860000.0,Star Enterprises Inc,Chevrolet,Corvette,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,99301-3882,SUV,6628315,PASCO,Alta,Alto
